epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,8680.5,1.33412,0.87634,1.04108,0.82257,0.70129,0.79766,0.46881,1.57864,1.30027,1.02935,0.003383,0.003383,0.003383
100,8824.69,1.33918,0.88016,1.04159,0.84294,0.66904,0.79438,0.48273,1.56321,1.36908,1.02338,0.0033665,0.0033665,0.0033665
101,8968.36,1.31992,0.86613,1.03302,0.83956,0.67817,0.78578,0.46058,1.58409,1.35644,1.0271,0.00335,0.00335,0.00335
102,9112.69,1.33338,0.87039,1.03899,0.84511,0.69746,0.79879,0.46997,1.58295,1.39419,1.03125,0.0033335,0.0033335,0.0033335
103,9255.16,1.32227,0.86355,1.03429,0.847,0.69137,0.79495,0.45838,1.62708,1.40614,1.04159,0.003317,0.003317,0.003317
104,9397.45,1.3227,0.86632,1.03551,0.81937,0.69999,0.79751,0.46264,1.59994,1.35849,1.03355,0.0033005,0.0033005,0.0033005
105,9541.82,1.32301,0.86682,1.0339,0.82443,0.70254,0.79616,0.46337,1.59164,1.37962,1.03375,0.003284,0.003284,0.003284
106,9684.16,1.31368,0.86041,1.03414,0.82998,0.70457,0.79789,0.48274,1.54542,1.34539,1.0225,0.0032675,0.0032675,0.0032675
107,9827.33,1.32725,0.86884,1.03739,0.83709,0.69848,0.79501,0.4722,1.57058,1.42168,1.02793,0.003251,0.003251,0.003251
108,9972.09,1.31448,0.85824,1.0299,0.85275,0.68528,0.79501,0.46619,1.56699,1.35932,1.02589,0.0032345,0.0032345,0.0032345
109,10114.5,1.3184,0.86102,1.03207,0.79406,0.71371,0.7947,0.46229,1.57201,1.34972,1.02937,0.003218,0.003218,0.003218
110,10258.4,1.30902,0.85752,1.02916,0.84606,0.68325,0.79406,0.46734,1.56354,1.32528,1.02903,0.0032015,0.0032015,0.0032015
111,10401,1.30696,0.85379,1.02674,0.83648,0.68325,0.78825,0.45467,1.58346,1.37543,1.03092,0.003185,0.003185,0.003185
112,10543.4,1.30184,0.85005,1.02952,0.82313,0.69848,0.79911,0.46549,1.57024,1.32635,1.02797,0.0031685,0.0031685,0.0031685
113,10687.7,1.30797,0.85649,1.02866,0.81589,0.70761,0.79179,0.45055,1.59001,1.3331,1.03388,0.003152,0.003152,0.003152
114,10832.7,1.3139,0.85587,1.03004,0.81247,0.71255,0.79684,0.45793,1.54545,1.31459,1.02709,0.0031355,0.0031355,0.0031355
115,10978.3,1.30362,0.84683,1.02677,0.82732,0.68832,0.79069,0.45878,1.57387,1.33463,1.03114,0.003119,0.003119,0.003119
116,11121.6,1.29986,0.84379,1.02728,0.82436,0.7066,0.80027,0.47605,1.51418,1.2925,1.01549,0.0031025,0.0031025,0.0031025
117,214.576,1.31803,0.86221,1.03729,0.83364,0.69949,0.79691,0.46997,1.56537,1.34912,1.0361,0.003086,0.003086,0.003086
118,366.48,1.30338,0.84418,1.02721,0.84237,0.68223,0.79613,0.45601,1.58988,1.35372,1.03482,0.0030695,0.0030695,0.0030695
119,516.16,1.30725,0.84878,1.03167,0.858,0.68528,0.7985,0.47074,1.56419,1.34888,1.02292,0.003053,0.003053,0.003053
120,665.415,1.30437,0.84851,1.02852,0.81258,0.70866,0.79746,0.47036,1.57317,1.32594,1.02717,0.0030365,0.0030365,0.0030365
121,815.543,1.29482,0.83912,1.02302,0.83696,0.68794,0.79828,0.47817,1.56013,1.29873,1.02492,0.00302,0.00302,0.00302
