epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,10385.1,1.31949,0.77043,0.9424,0.86317,0.63756,0.76078,0.4308,1.75479,1.44596,0.92938,0.00335,0.00335,0.00335
102,10491.9,1.30769,0.76925,0.93899,0.86343,0.63655,0.75566,0.44148,1.7552,1.45046,0.9313,0.0033335,0.0033335,0.0033335
103,10600.3,1.31554,0.76843,0.94128,0.81838,0.67107,0.7632,0.42869,1.77844,1.40346,0.9336,0.003317,0.003317,0.003317
104,238.346,1.34335,0.81702,0.94789,0.83701,0.65692,0.76068,0.42838,1.77199,1.44522,0.93241,0.0033005,0.0033005,0.0033005
105,346.201,1.30775,0.76732,0.94345,0.83612,0.66193,0.76097,0.42819,1.76224,1.4049,0.93388,0.003284,0.003284,0.003284
106,453.226,1.31242,0.77129,0.94879,0.8104,0.68629,0.76682,0.45257,1.75164,1.43124,0.93542,0.0032675,0.0032675,0.0032675
107,569.762,1.32844,0.77668,0.95225,0.82944,0.67614,0.76861,0.45159,1.72007,1.39896,0.92757,0.003251,0.003251,0.003251
108,685.95,1.30746,0.76507,0.94321,0.84821,0.65482,0.76624,0.45384,1.74951,1.41172,0.92463,0.0032345,0.0032345,0.0032345
109,798.554,1.29713,0.75753,0.94232,0.84637,0.66,0.76598,0.45528,1.75105,1.41632,0.92523,0.003218,0.003218,0.003218
110,910.294,1.30993,0.766,0.94498,0.8267,0.66831,0.76546,0.44926,1.75012,1.39101,0.92214,0.0032015,0.0032015,0.0032015
111,1021.79,1.3024,0.75723,0.94481,0.83751,0.6593,0.7634,0.45107,1.70881,1.39767,0.91999,0.003185,0.003185,0.003185
112,1132.63,1.29201,0.75467,0.94156,0.82445,0.66751,0.7617,0.43771,1.76005,1.37865,0.92842,0.0031685,0.0031685,0.0031685
113,1244.7,1.29351,0.75427,0.94381,0.8635,0.64467,0.76693,0.44033,1.7631,1.33954,0.9332,0.003152,0.003152,0.003152
114,1355.81,1.30603,0.75912,0.94332,0.84127,0.6599,0.76542,0.43971,1.77257,1.37351,0.93139,0.0031355,0.0031355,0.0031355
115,1466.45,1.29872,0.75783,0.94433,0.85165,0.6586,0.76682,0.44479,1.77214,1.3978,0.93207,0.003119,0.003119,0.003119
116,1577.98,1.29068,0.75078,0.9395,0.84387,0.66497,0.77038,0.44121,1.75296,1.39965,0.92847,0.0031025,0.0031025,0.0031025
117,1689.51,1.27696,0.74577,0.93534,0.8328,0.66599,0.77003,0.43351,1.77953,1.37356,0.93135,0.003086,0.003086,0.003086
118,1802.54,1.28935,0.751,0.94271,0.84818,0.66193,0.76684,0.4347,1.77072,1.35337,0.93078,0.0030695,0.0030695,0.0030695
119,1912.57,1.28825,0.74785,0.94185,0.86118,0.64873,0.76565,0.42748,1.78375,1.35733,0.93119,0.003053,0.003053,0.003053
120,2022.52,1.29574,0.7529,0.94179,0.86181,0.65213,0.76504,0.43428,1.75755,1.35865,0.92918,0.0030365,0.0030365,0.0030365
121,2131.34,1.30363,0.75263,0.94174,0.86171,0.65159,0.76516,0.44428,1.75164,1.34296,0.9286,0.00302,0.00302,0.00302
