epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,5269.11,nan,nan,nan,0.81345,0.65279,0.76415,0.42843,nan,nan,nan,0.0022775,0.0022775,0.0022775
167,5416.63,nan,nan,nan,0.81356,0.65123,0.7651,0.42819,nan,nan,nan,0.002261,0.002261,0.002261
168,5563.93,nan,nan,nan,0.81569,0.6515,0.76435,0.42803,nan,nan,nan,0.0022445,0.0022445,0.0022445
169,5712.62,nan,nan,nan,0.81131,0.65584,0.7644,0.42776,nan,nan,nan,0.002228,0.002228,0.002228
170,5861.15,nan,nan,nan,0.81377,0.65178,0.76475,0.4279,nan,nan,nan,0.0022115,0.0022115,0.0022115
171,6008.85,nan,nan,nan,0.81072,0.65661,0.76465,0.42739,nan,nan,nan,0.002195,0.002195,0.002195
172,6158.58,nan,nan,nan,0.81151,0.65565,0.76418,0.42702,nan,nan,nan,0.0021785,0.0021785,0.0021785
173,6307.83,nan,nan,nan,0.80881,0.65888,0.76537,0.42757,nan,nan,nan,0.002162,0.002162,0.002162
174,6454.26,nan,nan,nan,0.81208,0.65584,0.76478,0.42777,nan,nan,nan,0.0021455,0.0021455,0.0021455
175,6601.7,nan,nan,nan,0.81162,0.65609,0.76525,0.42784,nan,nan,nan,0.002129,0.002129,0.002129
176,6748.48,nan,nan,nan,0.75262,0.69543,0.76451,0.42724,nan,nan,nan,0.0021125,0.0021125,0.0021125
177,6897.94,nan,nan,nan,0.80676,0.65697,0.76447,0.42726,nan,nan,nan,0.002096,0.002096,0.002096
178,7045.91,nan,nan,nan,0.81134,0.65178,0.76351,0.42687,nan,nan,nan,0.0020795,0.0020795,0.0020795
179,7194.2,nan,nan,nan,0.80988,0.65304,0.76334,0.4268,nan,nan,nan,0.002063,0.002063,0.002063
180,7343,nan,nan,nan,0.8078,0.65284,0.76328,0.42663,nan,nan,nan,0.0020465,0.0020465,0.0020465
181,7490.99,nan,nan,nan,0.8096,0.65381,0.76349,0.42684,nan,nan,nan,0.00203,0.00203,0.00203
182,7640.14,nan,nan,nan,0.8124,0.65067,0.76343,0.42759,nan,nan,nan,0.0020135,0.0020135,0.0020135
183,7788.01,nan,nan,nan,0.80934,0.65507,0.76441,0.42701,nan,nan,nan,0.001997,0.001997,0.001997
184,7936.17,nan,nan,nan,0.81113,0.64966,0.76305,0.42736,nan,nan,nan,0.0019805,0.0019805,0.0019805
185,8084.84,nan,nan,nan,0.80936,0.65512,0.76293,0.42759,nan,nan,nan,0.001964,0.001964,0.001964
186,8232.82,nan,nan,nan,0.81113,0.64964,0.7632,0.42698,nan,nan,nan,0.0019475,0.0019475,0.0019475
187,8381.75,nan,nan,nan,0.81011,0.64966,0.76266,0.42696,nan,nan,nan,0.001931,0.001931,0.001931
188,8529.76,nan,nan,nan,0.8101,0.64964,0.76273,0.42679,nan,nan,nan,0.0019145,0.0019145,0.0019145
189,8678.08,nan,nan,nan,0.81134,0.65489,0.7643,0.4281,nan,nan,nan,0.001898,0.001898,0.001898
190,8827.33,nan,nan,nan,0.81009,0.65392,0.76346,0.42682,nan,nan,nan,0.0018815,0.0018815,0.0018815
191,8975.43,nan,nan,nan,0.80969,0.65178,0.76326,0.4272,nan,nan,nan,0.001865,0.001865,0.001865
