epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,10912.8,1.31804,0.77287,0.94062,0.86999,0.63859,0.76647,0.4303,1.80248,1.45928,0.94082,0.0034655,0.0034655,0.0034655
95,11029.4,1.30745,0.76293,0.94017,0.84051,0.65279,0.76154,0.43353,1.7514,1.60581,0.93435,0.003449,0.003449,0.003449
96,11142.8,1.30745,0.76373,0.93879,0.82637,0.64873,0.74723,0.40584,1.8176,1.60739,0.93838,0.0034325,0.0034325,0.0034325
97,11258.1,1.308,0.76489,0.93596,0.84327,0.65482,0.76208,0.43823,1.75695,1.5298,0.93446,0.003416,0.003416,0.003416
98,11371.9,1.30414,0.76304,0.93762,0.8161,0.67411,0.7575,0.4407,1.74827,1.49045,0.92679,0.0033995,0.0033995,0.0033995
99,11485.6,1.30321,0.76032,0.93736,0.8082,0.67162,0.7564,0.43148,1.75285,1.57074,0.93359,0.003383,0.003383,0.003383
100,11601.9,1.28902,0.75671,0.9349,0.84614,0.64763,0.75993,0.43435,1.75409,1.52126,0.93215,0.0033665,0.0033665,0.0033665
101,11718,1.3041,0.76184,0.93756,0.84058,0.64771,0.75418,0.41575,1.74835,1.53696,0.9332,0.00335,0.00335,0.00335
102,11833.4,1.29629,0.75887,0.93565,0.83436,0.66091,0.76215,0.42571,1.78774,1.53891,0.93971,0.0033335,0.0033335,0.0033335
103,11948.8,1.29768,0.75784,0.93663,0.83272,0.65701,0.76251,0.42377,1.80755,1.59381,0.93721,0.003317,0.003317,0.003317
104,12065.7,1.2895,0.75908,0.93666,0.84304,0.65978,0.76738,0.43851,1.75889,1.52885,0.93824,0.0033005,0.0033005,0.0033005
105,12181.3,1.29482,0.7581,0.93569,0.84596,0.65482,0.76563,0.43432,1.78519,1.52075,0.9339,0.003284,0.003284,0.003284
106,12296.5,1.28641,0.75144,0.93283,0.83946,0.65825,0.76352,0.4243,1.77784,1.58364,0.93426,0.0032675,0.0032675,0.0032675
107,12412.1,1.28011,0.74662,0.93063,0.84704,0.6599,0.76047,0.42383,1.77083,1.55623,0.94647,0.003251,0.003251,0.003251
108,12528.5,1.28352,0.74789,0.93056,0.84038,0.66276,0.76837,0.45726,1.71843,1.5292,0.92536,0.0032345,0.0032345,0.0032345
109,12642.6,1.27938,0.74357,0.93146,0.80886,0.66904,0.75663,0.42163,1.77259,1.52639,0.93421,0.003218,0.003218,0.003218
110,12756.7,1.27491,0.74497,0.9293,0.83889,0.65178,0.75808,0.41027,1.78665,1.50808,0.9353,0.0032015,0.0032015,0.0032015
111,12871,1.28889,0.75119,0.93308,0.85076,0.6467,0.76032,0.41991,1.77328,1.47402,0.94261,0.003185,0.003185,0.003185
112,12985,1.26043,0.7335,0.92774,0.85221,0.64975,0.76005,0.41895,1.79102,1.45919,0.93567,0.0031685,0.0031685,0.0031685
113,13100.7,1.27621,0.742,0.92993,0.85683,0.64406,0.76102,0.4234,1.77514,1.45483,0.93105,0.003152,0.003152,0.003152
114,13215.8,1.25903,0.73536,0.9265,0.84761,0.64365,0.75742,0.42332,1.7547,1.50265,0.92865,0.0031355,0.0031355,0.0031355
