epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,6062.43,1.29756,0.75337,0.94614,0.82662,0.66802,0.76579,0.44866,1.78285,1.84487,0.93485,0.0033335,0.0033335,0.0033335
103,6187.23,1.28895,0.75391,0.94212,0.81651,0.6731,0.76583,0.44913,1.75782,1.77322,0.9342,0.003317,0.003317,0.003317
104,6310.77,1.29168,0.74967,0.94236,0.81867,0.66921,0.76275,0.43586,1.77248,1.63697,0.93082,0.0033005,0.0033005,0.0033005
105,6432.22,1.27817,0.74549,0.94319,0.85074,0.66396,0.76506,0.429,1.78522,1.71017,0.92748,0.003284,0.003284,0.003284
106,6555.91,1.30258,0.75269,0.94641,0.82614,0.66089,0.75471,0.42471,1.83644,1.72099,0.92888,0.0032675,0.0032675,0.0032675
107,6676.79,1.28184,0.7468,0.94009,0.83896,0.65482,0.75802,0.44155,1.81083,1.73244,0.93204,0.003251,0.003251,0.003251
108,6799.62,1.28297,0.74616,0.94229,0.81933,0.66296,0.75808,0.44966,1.77359,1.80423,0.93096,0.0032345,0.0032345,0.0032345
109,6921.77,1.27802,0.73963,0.93972,0.81105,0.66396,0.75979,0.441,1.76505,1.6821,0.93203,0.003218,0.003218,0.003218
110,7044.21,1.26975,0.73876,0.94026,0.83034,0.6599,0.76232,0.44226,1.75486,1.70863,0.9316,0.0032015,0.0032015,0.0032015
111,7165.25,1.2756,0.7373,0.94126,0.83063,0.66218,0.76022,0.42476,1.76762,1.65333,0.93024,0.003185,0.003185,0.003185
112,7288.72,1.27541,0.73475,0.94039,0.82124,0.66802,0.75753,0.43194,1.7387,1.64317,0.92434,0.0031685,0.0031685,0.0031685
113,7409.86,1.27134,0.73875,0.93736,0.82614,0.66701,0.75962,0.44179,1.72893,1.66089,0.92137,0.003152,0.003152,0.003152
114,7530.86,1.26502,0.73894,0.93672,0.83546,0.67014,0.7675,0.45185,1.69631,1.6765,0.91662,0.0031355,0.0031355,0.0031355
115,7654.2,1.26419,0.73174,0.93636,0.80106,0.69086,0.76635,0.4421,1.73506,1.6005,0.9288,0.003119,0.003119,0.003119
116,7777.41,1.25956,0.72831,0.93475,0.84289,0.66497,0.76662,0.44447,1.7466,1.6466,0.92485,0.0031025,0.0031025,0.0031025
117,7896.99,1.26223,0.73022,0.93572,0.81707,0.6802,0.76562,0.44924,1.73953,1.66745,0.92593,0.003086,0.003086,0.003086
118,8020.64,1.26337,0.729,0.93594,0.82068,0.66908,0.76139,0.44404,1.7475,1.681,0.92842,0.0030695,0.0030695,0.0030695
119,8144.47,1.2537,0.72791,0.93337,0.84092,0.6599,0.76769,0.44008,1.76144,1.50998,0.93291,0.003053,0.003053,0.003053
120,8263.74,1.25523,0.72538,0.93277,0.84487,0.65076,0.76286,0.44365,1.72302,1.53671,0.92266,0.0030365,0.0030365,0.0030365
121,8388.31,1.26689,0.73216,0.93721,0.84315,0.65486,0.76138,0.43965,1.74244,1.60463,0.92221,0.00302,0.00302,0.00302
122,8512.64,1.24659,0.72305,0.93193,0.80675,0.68235,0.7639,0.44763,1.70421,1.61735,0.92469,0.0030035,0.0030035,0.0030035
123,8634.84,1.25777,0.72975,0.93622,0.83667,0.66091,0.76298,0.45039,1.70042,1.62438,0.91993,0.002987,0.002987,0.002987
124,8756.31,1.25514,0.72684,0.93493,0.83463,0.67513,0.76487,0.44627,1.74543,1.6149,0.9301,0.0029705,0.0029705,0.0029705
125,8880.51,1.25603,0.72527,0.93418,0.83093,0.66904,0.76334,0.45093,1.74958,1.67932,0.93117,0.002954,0.002954,0.002954
126,9001.45,1.24553,0.71923,0.93332,0.80429,0.68325,0.75837,0.43857,1.74206,1.6143,0.92501,0.0029375,0.0029375,0.0029375
127,9124.22,1.24472,0.72119,0.93128,0.80725,0.66802,0.75448,0.43509,1.75239,1.51599,0.92413,0.002921,0.002921,0.002921
128,9246.45,1.2376,0.71797,0.93003,0.80222,0.69137,0.76161,0.43587,1.75156,1.49351,0.92466,0.0029045,0.0029045,0.0029045
