epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,6028.78,nan,nan,nan,0.5248,0.64357,0.54958,0.31947,nan,nan,nan,0.0032015,0.0032015,0.0032015
111,6179.52,nan,nan,nan,0.5248,0.64357,0.54958,0.31947,nan,nan,nan,0.003185,0.003185,0.003185
112,6332.54,nan,nan,nan,0.5248,0.64357,0.54958,0.31947,nan,nan,nan,0.0031685,0.0031685,0.0031685
113,6489.41,nan,nan,nan,0.5248,0.64357,0.54958,0.31947,nan,nan,nan,0.003152,0.003152,0.003152
114,6651.59,nan,nan,nan,0.5248,0.64357,0.54958,0.31947,nan,nan,nan,0.0031355,0.0031355,0.0031355
115,6812.82,nan,nan,nan,0.5248,0.64357,0.54958,0.31947,nan,nan,nan,0.003119,0.003119,0.003119
116,283.363,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0031025,0.0031025,0.0031025
117,429.473,nan,nan,nan,0,0,0,0,nan,nan,nan,0.003086,0.003086,0.003086
118,575.656,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0030695,0.0030695,0.0030695
119,721.697,nan,nan,nan,0,0,0,0,nan,nan,nan,0.003053,0.003053,0.003053
120,866.399,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0030365,0.0030365,0.0030365
121,1010.29,nan,nan,nan,0,0,0,0,nan,nan,nan,0.00302,0.00302,0.00302
122,1153.46,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0030035,0.0030035,0.0030035
123,1296.84,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002987,0.002987,0.002987
124,1440.54,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0029705,0.0029705,0.0029705
125,1583.42,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002954,0.002954,0.002954
126,1727.1,nan,nan,nan,0,0,0,0,nan,nan,nan,0.0029375,0.0029375,0.0029375
127,1870.89,nan,nan,nan,0,0,0,0,nan,nan,nan,0.002921,0.002921,0.002921
